id_user,locality,speciality
13585,"Las Palmas de Gran Canaria","Mediación y Arbitraje"
13585,"Las Palmas de Gran Canaria",Penal
13585,"Las Palmas de Gran Canaria","Accidentes de tráfico"
13585,"Las Palmas de Gran Canaria",Civil
13585,"Las Palmas de Gran Canaria",Familia
13585,"Las Palmas de Gran Canaria","Comunidad de propietarios"
13585,"Las Palmas de Gran Canaria","Herencias y Testamentos"
13585,"Las Palmas de Gran Canaria",Alquileres
13580,"San Fernando",Penal
13579,"Santa Cruz de Tenerife",Laboral
13579,"Santa Cruz de Tenerife","Mediación y Arbitraje"
13579,"Santa Cruz de Tenerife",Penal
13579,"Santa Cruz de Tenerife","Reclamaciones de cantidad"
13579,"Santa Cruz de Tenerife","Seguridad Social"
13579,"Santa Cruz de Tenerife","Herencias y Testamentos"
13579,"Santa Cruz de Tenerife",Desahucios
13579,"Santa Cruz de Tenerife",Divorcios
13579,"Santa Cruz de Tenerife","Derecho bancario"
13579,"Santa Cruz de Tenerife",Familia
13578,"San Fernando",Penal
13578,"Los Llanos de Aridane",Penal
13572,Plasencia,General
13572,Plasencia,Laboral
13572,Plasencia,Médico-Sanitario
13572,Plasencia,Penal
13572,Plasencia,"Accidentes de tráfico"
13572,Plasencia,Civil
13572,Plasencia,Familia
13572,Plasencia,"Reclamaciones de cantidad"
13572,Plasencia,"Seguridad Social"
13572,Plasencia,"Herencias y Testamentos"
13572,Plasencia,Divorcios
13571,Murcia,Divorcios
13571,Jumilla,Divorcios
13571,Elche/Elx,Divorcios
13571,Alicante,Divorcios
13571,"San Isidro",Divorcios
13571,Alcantarilla,Divorcios
13571,"Molina de Segura",Divorcios
13571,Cartagena,Divorcios
13571,Torrevieja,Divorcios
13571,Orihuela,Divorcios
13571,Murcia,"Derecho bancario"
13571,Jumilla,"Derecho bancario"
13571,Elche/Elx,"Derecho bancario"
13571,Alicante,"Derecho bancario"
13571,"San Isidro","Derecho bancario"
13571,Alcantarilla,"Derecho bancario"
13571,"Molina de Segura","Derecho bancario"
13571,Cartagena,"Derecho bancario"
13571,Torrevieja,"Derecho bancario"
13571,Orihuela,"Derecho bancario"
13571,Murcia,"Accidentes de tráfico"
13571,Jumilla,"Accidentes de tráfico"
13571,Elche/Elx,"Accidentes de tráfico"
13571,Alicante,"Accidentes de tráfico"
13571,"San Isidro","Accidentes de tráfico"
13571,Alcantarilla,"Accidentes de tráfico"
13571,"Molina de Segura","Accidentes de tráfico"
13571,Cartagena,"Accidentes de tráfico"
13571,Torrevieja,"Accidentes de tráfico"
13571,Orihuela,"Accidentes de tráfico"
13571,Murcia,Civil
13571,Jumilla,Civil
13571,Elche/Elx,Civil
13571,Alicante,Civil
13571,"San Isidro",Civil
13571,Alcantarilla,Civil
13571,"Molina de Segura",Civil
13571,Cartagena,Civil
13571,Torrevieja,Civil
13571,Orihuela,Civil
13571,Murcia,Familia
13571,Jumilla,Familia
13571,Elche/Elx,Familia
13571,Alicante,Familia
13571,"San Isidro",Familia
13571,Alcantarilla,Familia
13571,"Molina de Segura",Familia
13571,Cartagena,Familia
13571,Torrevieja,Familia
13571,Orihuela,Familia
13571,Murcia,Laboral
13571,Jumilla,Laboral
13571,Elche/Elx,Laboral
13571,Alicante,Laboral
13571,"San Isidro",Laboral
13571,Alcantarilla,Laboral
13571,"Molina de Segura",Laboral
13571,Cartagena,Laboral
13571,Torrevieja,Laboral
13571,Orihuela,Laboral
13571,Murcia,Médico-Sanitario
13571,Jumilla,Médico-Sanitario
13571,Elche/Elx,Médico-Sanitario
13571,Alicante,Médico-Sanitario
13571,"San Isidro",Médico-Sanitario
13571,Alcantarilla,Médico-Sanitario
13571,"Molina de Segura",Médico-Sanitario
13571,Cartagena,Médico-Sanitario
13571,Torrevieja,Médico-Sanitario
13571,Orihuela,Médico-Sanitario
13571,Murcia,Penal
13571,Jumilla,Penal
13571,Elche/Elx,Penal
13571,Alicante,Penal
13571,"San Isidro",Penal
13571,Alcantarilla,Penal
13571,"Molina de Segura",Penal
13571,Cartagena,Penal
13571,Torrevieja,Penal
13571,Orihuela,Penal
13571,Murcia,"Seguridad Social"
13571,Jumilla,"Seguridad Social"
13571,Elche/Elx,"Seguridad Social"
13571,Alicante,"Seguridad Social"
13571,"San Isidro","Seguridad Social"
13571,Alcantarilla,"Seguridad Social"
13571,"Molina de Segura","Seguridad Social"
13571,Cartagena,"Seguridad Social"
13571,Torrevieja,"Seguridad Social"
13571,Orihuela,"Seguridad Social"
13571,Murcia,Seguros
13571,Jumilla,Seguros
13571,Elche/Elx,Seguros
13571,Alicante,Seguros
13571,"San Isidro",Seguros
13571,Alcantarilla,Seguros
13571,"Molina de Segura",Seguros
13571,Cartagena,Seguros
13571,Torrevieja,Seguros
13571,Orihuela,Seguros
13571,Murcia,"Herencias y Testamentos"
13571,Jumilla,"Herencias y Testamentos"
13571,Elche/Elx,"Herencias y Testamentos"
13571,Alicante,"Herencias y Testamentos"
13571,"San Isidro","Herencias y Testamentos"
13571,Alcantarilla,"Herencias y Testamentos"
13571,"Molina de Segura","Herencias y Testamentos"
13571,Cartagena,"Herencias y Testamentos"
13571,Torrevieja,"Herencias y Testamentos"
13571,Orihuela,"Herencias y Testamentos"
13569,Utrera,"Consumidores y Usuarios"
13569,Utrera,"Herencias y Testamentos"
13569,Utrera,"Accidentes de tráfico"
13569,Utrera,Civil
13569,Utrera,Divorcios
13569,Utrera,Penal
13564,Valencia,Familia
13564,Valencia,Divorcios
13563,Barcelona,Desahucios
13563,Barcelona,"Reclamaciones de cantidad"
13563,Barcelona,"Consumidores y Usuarios"
13563,Barcelona,"Comunidad de propietarios"
13563,Barcelona,Alquileres
13563,Barcelona,Civil
13562,Fuengirola,Civil
13562,Fuengirola,Divorcios
13562,Fuengirola,"Reclamaciones de cantidad"
13561,Fuengirola,"Reclamaciones de cantidad"
13561,"Las Palmas de Gran Canaria","Reclamaciones de cantidad"
13561,Fuengirola,"Seguridad Social"
13561,"Las Palmas de Gran Canaria","Seguridad Social"
13561,Fuengirola,Concursal
13561,"Las Palmas de Gran Canaria",Concursal
13561,Fuengirola,Alquileres
13561,"Las Palmas de Gran Canaria",Alquileres
13561,Fuengirola,"Accidentes de tráfico"
13561,"Las Palmas de Gran Canaria","Accidentes de tráfico"
13561,Fuengirola,Civil
13561,"Las Palmas de Gran Canaria",Civil
13561,Fuengirola,Familia
13561,"Las Palmas de Gran Canaria",Familia
13561,Fuengirola,Laboral
13561,"Las Palmas de Gran Canaria",Laboral
13561,Fuengirola,Procesal
13561,"Las Palmas de Gran Canaria",Procesal
13561,Fuengirola,Divorcios
13561,"Las Palmas de Gran Canaria",Divorcios
13559,Tortosa,Administrativo
13559,Tortosa,Agrario
13559,Tortosa,Civil
13559,Tortosa,Mercantil
13549,Paiporta,Penal
13549,Paiporta,Divorcios
13549,Paiporta,"Derecho bancario"
13549,Paiporta,"Accidentes de tráfico"
13549,Paiporta,Administrativo
13549,Paiporta,Civil
13548,"Castellón de la Plana",Civil
13548,"Castellón de la Plana",Deportivo
13548,"Castellón de la Plana",General
13548,"Castellón de la Plana",Laboral
13548,"Castellón de la Plana","Nuevas tecnologías"
13548,"Castellón de la Plana",Divorcios
13547,"Sant Pere de Ribes",Divorcios
13547,"Sant Pere de Ribes","Accidentes de tráfico"
13547,"Sant Pere de Ribes","Seguridad Social"
13547,"Sant Pere de Ribes",Alquileres
13547,"Sant Pere de Ribes",Laboral
13547,"Sant Pere de Ribes",Penal
13546,"L'Hospitalet de Llobregat","Accidentes de tráfico"
13546,"L'Hospitalet de Llobregat",Civil
13546,"L'Hospitalet de Llobregat",Comunitario
13546,"L'Hospitalet de Llobregat","Extranjería y Nacionalidad"
13546,"L'Hospitalet de Llobregat",Familia
13546,"L'Hospitalet de Llobregat",Desahucios
13546,"L'Hospitalet de Llobregat",Divorcios
13546,"L'Hospitalet de Llobregat","Consumidores y Usuarios"
13546,"L'Hospitalet de Llobregat","Comunidad de propietarios"
13546,"L'Hospitalet de Llobregat","Herencias y Testamentos"
13546,"L'Hospitalet de Llobregat",Alquileres
13540,Madrid,"Reclamaciones de cantidad"
13540,Madrid,"Herencias y Testamentos"
13540,Madrid,"Accidentes de tráfico"
13540,Madrid,Civil
13540,Madrid,Familia
13540,Madrid,General
13540,Madrid,Laboral
13540,Madrid,Mercantil
13540,Madrid,Penal
13540,Madrid,Procesal
13540,Madrid,Desahucios
13540,Madrid,Divorcios
13539,Vitoria-Gasteiz,"Derecho bancario"
13539,Vitoria-Gasteiz,"Accidentes de tráfico"
13536,Antequera,"Accidentes de tráfico"
13536,Antequera,Civil
13536,Antequera,Divorcios
13536,Antequera,"Reclamaciones de cantidad"
13536,Antequera,"Herencias y Testamentos"
13534,Barcelona,Tributario-Fiscal
13534,Madrid,Tributario-Fiscal
13534,Girona,Tributario-Fiscal
13534,Palma,Tributario-Fiscal
13534,Lleida,Tributario-Fiscal
13534,Barcelona,Civil
13534,Madrid,Civil
13534,Girona,Civil
13534,Palma,Civil
13534,Lleida,Civil
13534,Barcelona,Inmobiliario
13534,Madrid,Inmobiliario
13534,Girona,Inmobiliario
13534,Palma,Inmobiliario
13534,Lleida,Inmobiliario
13534,Barcelona,Laboral
13534,Madrid,Laboral
13534,Girona,Laboral
13534,Palma,Laboral
13534,Lleida,Laboral
13534,Barcelona,"Mediación y Arbitraje"
13534,Madrid,"Mediación y Arbitraje"
13534,Girona,"Mediación y Arbitraje"
13534,Palma,"Mediación y Arbitraje"
13534,Lleida,"Mediación y Arbitraje"
13534,Barcelona,Penal
13534,Madrid,Penal
13534,Girona,Penal
13534,Palma,Penal
13534,Lleida,Penal
13534,Barcelona,Procesal
13534,Madrid,Procesal
13534,Girona,Procesal
13534,Palma,Procesal
13534,Lleida,Procesal
13533,Alcorcón,Laboral
13533,Alcorcón,Mercantil
13533,Alcorcón,"Reclamaciones de cantidad"
13533,Alcorcón,"Herencias y Testamentos"
13533,Alcorcón,Alquileres
13533,Alcorcón,Desahucios
13533,Alcorcón,Divorcios
13533,Alcorcón,"Derecho bancario"
13533,Alcorcón,Civil
13533,Alcorcón,"Extranjería y Nacionalidad"
13533,Alcorcón,Familia
13532,Benalmádena,"Accidentes de tráfico"
13532,Benalmádena,"Seguridad Social"
13532,Benalmádena,Laboral
13532,Benalmádena,Médico-Sanitario
13532,Benalmádena,"Nuevas tecnologías"
13532,Benalmádena,Penal
13530,Alicante,Inmobiliario
13530,Alicante,Penal
13530,Alicante,"Reclamaciones de cantidad"
13530,Alicante,"Comunidad de propietarios"
13530,Alicante,"Herencias y Testamentos"
13530,Alicante,Civil
13530,Alicante,Familia
13530,Alicante,Desahucios
13530,Alicante,Divorcios
13529,Pontevedra,Laboral
13529,Pontevedra,Penal
13528,Santander,Penal
13528,Santander,Divorcios
13528,Santander,"Accidentes de tráfico"
13528,Santander,Civil
13528,Santander,"Extranjería y Nacionalidad"
13528,Santander,Familia
13527,Marbella,"Derecho bancario"
13526,Madrid,Divorcios
13526,Madrid,Laboral
13526,Madrid,"Mediación y Arbitraje"
13526,Madrid,Mercantil
13526,Madrid,Procesal
13526,Madrid,"Comunidad de propietarios"
13526,Madrid,"Herencias y Testamentos"
13526,Madrid,Administrativo
13526,Madrid,Civil
13526,Madrid,Familia
13519,Orgaz,General
13519,Orgaz,Procesal
13512,"Santa Cruz de Tenerife",General
13512,"Santa Cruz de Tenerife",Laboral
13512,"Santa Cruz de Tenerife",Penal
13512,"Santa Cruz de Tenerife",Divorcios
13512,"Santa Cruz de Tenerife","Reclamaciones de cantidad"
13504,Salamanca,"Reclamaciones de cantidad"
13504,Salamanca,"Comunidad de propietarios"
13504,Salamanca,"Protección de datos"
13504,Salamanca,"Herencias y Testamentos"
13504,Salamanca,Alquileres
13504,Salamanca,Inmobiliario
13504,Salamanca,Penal
13504,Salamanca,Procesal
13504,Salamanca,Civil
13504,Salamanca,Desahucios
13504,Salamanca,"Derecho bancario"
13498,Fraga,Divorcios
13498,Fraga,"Derecho bancario"
13498,Fraga,Laboral
13498,Fraga,Mercantil
13498,Fraga,Penal
13498,Fraga,"Seguridad Social"
13498,Fraga,Tributario-Fiscal
13498,Fraga,"Consumidores y Usuarios"
13498,Fraga,Seguros
13498,Fraga,Civil
13498,Fraga,"Extranjería y Nacionalidad"
13495,Figueres,Administrativo
13495,Figueres,Civil
13495,Figueres,Penal
13495,Figueres,Divorcios
13495,Figueres,"Comunidad de propietarios"
13494,Logroño,"Consumidores y Usuarios"
13494,Logroño,"Propiedad Intelectual"
13494,Logroño,Mercantil
13494,Logroño,Civil
13494,Logroño,Familia
13494,Logroño,Divorcios
13494,Logroño,"Derecho bancario"
13492,Marbella,"Derecho bancario"
13483,"Santa Cruz de Tenerife",General
13483,"Santa Cruz de Tenerife",Mercantil
13483,"Santa Cruz de Tenerife","Propiedad Industrial"
13483,"Santa Cruz de Tenerife","Accidentes de tráfico"
13483,"Santa Cruz de Tenerife",Civil
13477,Melilla,Administrativo
13477,Melilla,Civil
13477,Melilla,Divorcios
13477,Melilla,"Derecho bancario"
13477,Melilla,"Herencias y Testamentos"
13477,Melilla,Alquileres
13475,Melilla,Tributario-Fiscal
13475,Melilla,Seguros
13475,Melilla,"Comunidad de propietarios"
13475,Melilla,"Herencias y Testamentos"
13475,Melilla,Alquileres
13475,Melilla,"Accidentes de tráfico"
13475,Melilla,Inmobiliario
13475,Melilla,Penal
13470,Granada,Laboral
13470,Granada,"Mediación y Arbitraje"
13470,Granada,Penal
13470,Granada,"Reclamaciones de cantidad"
13470,Granada,"Seguridad Social"
13470,Granada,Divorcios
13470,Granada,Civil
13469,Toledo,Concursal
13469,Toledo,Laboral
13468,Manresa,Inmobiliario
13468,Manresa,Médico-Sanitario
13468,Manresa,Penal
13468,Manresa,"Reclamaciones de cantidad"
13468,Manresa,Urbanismo
13468,Manresa,"Herencias y Testamentos"
13468,Manresa,"Accidentes de tráfico"
13468,Manresa,Agrario
13468,Manresa,Civil
13468,Manresa,Familia
13468,Manresa,Divorcios
13468,Manresa,"Derecho bancario"
13466,Mataró,Divorcios
13466,Mataró,Laboral
13466,Mataró,Civil
13457,Madrid,Civil
13457,Madrid,Desahucios
13457,Madrid,Divorcios
13457,Madrid,"Derecho bancario"
13457,Madrid,"Comunidad de propietarios"
13457,Madrid,Alquileres
13452,Griñón,Alquileres
13452,Griñón,Divorcios
13452,Griñón,"Accidentes de tráfico"
13452,Griñón,Civil
13450,Madrid,"Extranjería y Nacionalidad"
13450,Leganés,"Extranjería y Nacionalidad"
13450,Lekeitio,"Extranjería y Nacionalidad"
13450,Barcelona,"Extranjería y Nacionalidad"
13450,Madrid,Internacional
13450,Leganés,Internacional
13450,Lekeitio,Internacional
13450,Barcelona,Internacional
13448,Valencia,General
13448,Valencia,Mercantil
13448,Valencia,Penal
13448,Valencia,Divorcios
13448,Valencia,"Derecho bancario"
13448,Valencia,"Reclamaciones de cantidad"
13448,Valencia,Tributario-Fiscal
13448,Valencia,"Consumidores y Usuarios"
13448,Valencia,"Herencias y Testamentos"
13448,Valencia,"Accidentes de tráfico"
13448,Valencia,Civil
13448,Valencia,Familia
13444,Sevilla,Familia
13444,Sevilla,Desahucios
13443,Gandia,Civil
13440,Valencia,Civil
13440,Valencia,Penal
13440,Valencia,"Reclamaciones de cantidad"
13439,Bilbao,Familia
13439,Bilbao,Divorcios
13436,Barcelona,"Derecho bancario"
13436,Barcelona,Administrativo
13436,Barcelona,Civil
13436,Barcelona,Familia
13436,Barcelona,General
13435,Baza,"Accidentes de tráfico"
13434,Toledo,"Accidentes de tráfico"
13433,Valencia,"Accidentes de tráfico"
13433,Valencia,Civil
13433,Valencia,Familia
13433,Valencia,Desahucios
13433,Valencia,Divorcios
13433,Valencia,"Derecho bancario"
13433,Valencia,"Reclamaciones de cantidad"
13433,Valencia,Alquileres
13433,Valencia,Penal
13433,Valencia,Procesal
13432,Cullera,Divorcios
13432,"Castellón de la Plana",Divorcios
13432,Valencia,Divorcios
13432,Gandia,Divorcios
13432,Cullera,Familia
13432,"Castellón de la Plana",Familia
13432,Valencia,Familia
13432,Gandia,Familia
13432,Cullera,"Reclamaciones de cantidad"
13432,"Castellón de la Plana","Reclamaciones de cantidad"
13432,Valencia,"Reclamaciones de cantidad"
13432,Gandia,"Reclamaciones de cantidad"
13429,"Motilla del Palancar","Herencias y Testamentos"
13429,"Motilla del Palancar",Divorcios
13429,"Motilla del Palancar",Penal
13429,"Motilla del Palancar",Civil
13429,"Motilla del Palancar","Extranjería y Nacionalidad"
13429,"Motilla del Palancar",Familia
13426,Totana,Administrativo
13426,Totana,Civil
13426,Totana,Urbanismo
13426,Totana,Mercantil
13424,Totana,"Accidentes de tráfico"
13424,Totana,Civil
13424,Totana,Familia
13424,Totana,Divorcios
13424,Totana,"Herencias y Testamentos"
13424,Totana,Alquileres
13423,Valencia,"Herencias y Testamentos"
13419,Toledo,Familia
13419,Ponferrada,Familia
13419,Toledo,Penal
13419,Ponferrada,Penal
13415,Sevilla,Laboral
13415,Sevilla,"Accidentes de tráfico"
13415,Sevilla,Civil
13414,Santander,Civil
13414,Santander,Familia
13414,Santander,Penal
13414,Santander,Divorcios
13410,Cullera,Divorcios
13410,Cullera,"Reclamaciones de cantidad"
13410,Cullera,Tributario-Fiscal
13410,Cullera,"Comunidad de propietarios"
13410,Cullera,Alquileres
13410,Cullera,Penal
13407,Madrid,Familia
13404,Vinaròs,Administrativo
13404,Vinaròs,Civil
13404,Vinaròs,Familia
13404,Vinaròs,Inmobiliario
13404,Vinaròs,Mercantil
13404,Vinaròs,Desahucios
13404,Vinaròs,Divorcios
13404,Vinaròs,"Derecho bancario"
13404,Vinaròs,Urbanismo
13404,Vinaròs,Seguros
13404,Vinaròs,"Comunidad de propietarios"
13404,Vinaròs,"Herencias y Testamentos"
13401,Santander,"Comunidad de propietarios"
13401,Santander,"Herencias y Testamentos"
13401,Santander,Penal
13401,Santander,"Accidentes de tráfico"
13401,Santander,Civil
13401,Santander,"Derecho bancario"
13400,Córdoba,Divorcios
13400,Córdoba,Laboral
13400,Córdoba,"Herencias y Testamentos"
13400,Córdoba,Alquileres
13400,Córdoba,Administrativo
13400,Córdoba,Civil
13397,"Roquetas de Mar","Accidentes de tráfico"
13397,"Roquetas de Mar",Civil
13397,"Roquetas de Mar",Familia
13397,"Roquetas de Mar","Reclamaciones de cantidad"
13392,Madrid,"Reclamaciones de cantidad"
13392,Madrid,"Herencias y Testamentos"
13392,Madrid,Penal
13392,Madrid,"Accidentes de tráfico"
13392,Madrid,Civil
13392,Madrid,"Extranjería y Nacionalidad"
13392,Madrid,Familia
13391,Madrid,"Comunidad de propietarios"
13391,Madrid,Concursal
13391,Madrid,"Herencias y Testamentos"
13391,Madrid,Desahucios
13391,Madrid,Cooperativas
13391,Madrid,"Derecho bancario"
13391,Madrid,General
13391,Madrid,"Hipotecario y Notarial"
13391,Madrid,Inmobiliario
13391,Madrid,Médico-Sanitario
13391,Madrid,Mercantil
13389,Almería,Laboral
13389,Almería,Mercantil
13389,Almería,Penal
13389,Almería,"Reclamaciones de cantidad"
13389,Almería,"Seguridad Social"
13389,Almería,Tributario-Fiscal
13389,Almería,Seguros
13389,Almería,"Herencias y Testamentos"
13389,Almería,"Accidentes de tráfico"
13389,Almería,Civil
13389,Almería,Divorcios
13385,Baza,"Derecho bancario"
13385,Granada,"Derecho bancario"
13385,"Roquetas de Mar","Derecho bancario"
13385,Lucena,"Derecho bancario"
13385,Córdoba,"Derecho bancario"
13385,Algeciras,"Derecho bancario"
13385,Granada,"Derecho bancario"
13385,Baza,Laboral
13385,Granada,Laboral
13385,"Roquetas de Mar",Laboral
13385,Lucena,Laboral
13385,Córdoba,Laboral
13385,Algeciras,Laboral
13385,Granada,Laboral
13381,Peñarroya-Pueblonuevo,Mercantil
13381,Peñarroya-Pueblonuevo,Penal
13381,Peñarroya-Pueblonuevo,"Reclamaciones de cantidad"
13381,Peñarroya-Pueblonuevo,Tributario-Fiscal
13381,Peñarroya-Pueblonuevo,"Recurso de multas"
13378,Algeciras,Seguros
13378,Algeciras,Mercantil
13378,Algeciras,Penal
13378,Algeciras,Divorcios
13378,Algeciras,"Accidentes de tráfico"
13378,Algeciras,Civil
13378,Algeciras,Familia
13377,Barcelona,"Accidentes de tráfico"
13377,Barcelona,Civil
13377,Barcelona,Familia
13377,Barcelona,General
13377,Barcelona,Penal
13377,Barcelona,Procesal
13377,Barcelona,"Reclamaciones de cantidad"
13377,Barcelona,"Herencias y Testamentos"
13377,Barcelona,Alquileres
13377,Barcelona,Desahucios
13377,Barcelona,Divorcios
13376,Barcelona,Penal
13375,"Arcos de la Frontera","Derecho bancario"
13375,Sevilla,"Derecho bancario"
13375,Madrid,"Derecho bancario"
13375,Granada,"Derecho bancario"
13375,"Arcos de la Frontera",Agrario
13375,Sevilla,Agrario
13375,Madrid,Agrario
13375,Granada,Agrario
13375,"Arcos de la Frontera",Civil
13375,Sevilla,Civil
13375,Madrid,Civil
13375,Granada,Civil
13374,Huelva,Civil
13374,Huelva,Familia
13374,Huelva,"Comunidad de propietarios"
13371,Cambrils,"Consumidores y Usuarios"
13371,Cambrils,Seguros
13371,Cambrils,Desahucios
13371,Cambrils,Divorcios
13371,Cambrils,"Derecho bancario"
13371,Cambrils,Penal
13371,Cambrils,"Accidentes de tráfico"
13371,Cambrils,Administrativo
13371,Cambrils,Civil
13371,Cambrils,Familia
13366,Madrid,Civil
13366,Madrid,Desahucios
13366,Madrid,"Derecho bancario"
13366,Madrid,Telecomunicaciones
13366,Madrid,Tributario-Fiscal
13366,Madrid,"Consumidores y Usuarios"
13366,Madrid,"Comunidad de propietarios"
13366,Madrid,Concursal
13366,Madrid,General
13366,Madrid,Mercantil
13366,Madrid,Penal
13366,Madrid,Procesal
13365,Madrid,General
13365,Madrid,"Hipotecario y Notarial"
13365,Madrid,Laboral
13365,Madrid,Mercantil
13365,Madrid,Desahucios
13365,Madrid,"Derecho bancario"
13365,Madrid,"Accidentes de tráfico"
13365,Madrid,Administrativo
13365,Madrid,Civil
13365,Madrid,"Comunidad de propietarios"
13365,Madrid,Concursal
13365,Madrid,Alquileres
13364,"L'Hospitalet de Llobregat",Desahucios
13364,"L'Hospitalet de Llobregat",Divorcios
13364,"L'Hospitalet de Llobregat",Penal
13364,"L'Hospitalet de Llobregat",Procesal
13364,"L'Hospitalet de Llobregat","Accidentes de tráfico"
13364,"L'Hospitalet de Llobregat",Civil
13364,"L'Hospitalet de Llobregat",Constitucional
13364,"L'Hospitalet de Llobregat",Familia
13362,"El Puerto de Santa María","Accidentes de tráfico"
13362,"El Puerto de Santa María",Civil
13362,"El Puerto de Santa María",Divorcios
13362,"El Puerto de Santa María","Derecho bancario"
13362,"El Puerto de Santa María","Recurso de multas"
13362,"El Puerto de Santa María","Comunidad de propietarios"
13362,"El Puerto de Santa María","Herencias y Testamentos"
13362,"El Puerto de Santa María",Alquileres
13362,"El Puerto de Santa María",Laboral
13362,"El Puerto de Santa María",Penal
13354,Cantoria,"Hipotecario y Notarial"
13354,"Roquetas de Mar","Hipotecario y Notarial"
13354,Vera,"Hipotecario y Notarial"
13354,Almería,"Hipotecario y Notarial"
13354,Albox,"Hipotecario y Notarial"
13354,Mojácar,"Hipotecario y Notarial"
13354,"Roquetas de Mar","Hipotecario y Notarial"
13354,"Olula del Río","Hipotecario y Notarial"
13354,Arboleas,"Hipotecario y Notarial"
13354,Vícar,"Hipotecario y Notarial"
13354,Macael,"Hipotecario y Notarial"
13354,Zurgena,"Hipotecario y Notarial"
13354,Vera,"Hipotecario y Notarial"
13354,Cantoria,Penal
13354,"Roquetas de Mar",Penal
13354,Vera,Penal
13354,Almería,Penal
13354,Albox,Penal
13354,Mojácar,Penal
13354,"Roquetas de Mar",Penal
13354,"Olula del Río",Penal
13354,Arboleas,Penal
13354,Vícar,Penal
13354,Macael,Penal
13354,Zurgena,Penal
13354,Vera,Penal
13354,Cantoria,"Accidentes de tráfico"
13354,"Roquetas de Mar","Accidentes de tráfico"
13354,Vera,"Accidentes de tráfico"
13354,Almería,"Accidentes de tráfico"
13354,Albox,"Accidentes de tráfico"
13354,Mojácar,"Accidentes de tráfico"
13354,"Roquetas de Mar","Accidentes de tráfico"
13354,"Olula del Río","Accidentes de tráfico"
13354,Arboleas,"Accidentes de tráfico"
13354,Vícar,"Accidentes de tráfico"
13354,Macael,"Accidentes de tráfico"
13354,Zurgena,"Accidentes de tráfico"
13354,Vera,"Accidentes de tráfico"
13354,Cantoria,Civil
13354,"Roquetas de Mar",Civil
13354,Vera,Civil
13354,Almería,Civil
13354,Albox,Civil
13354,Mojácar,Civil
13354,"Roquetas de Mar",Civil
13354,"Olula del Río",Civil
13354,Arboleas,Civil
13354,Vícar,Civil
13354,Macael,Civil
13354,Zurgena,Civil
13354,Vera,Civil
13354,Cantoria,Familia
13354,"Roquetas de Mar",Familia
13354,Vera,Familia
13354,Almería,Familia
13354,Albox,Familia
13354,Mojácar,Familia
13354,"Roquetas de Mar",Familia
13354,"Olula del Río",Familia
13354,Arboleas,Familia
13354,Vícar,Familia
13354,Macael,Familia
13354,Zurgena,Familia
13354,Vera,Familia
13354,Cantoria,"Reclamaciones de cantidad"
13354,"Roquetas de Mar","Reclamaciones de cantidad"
13354,Vera,"Reclamaciones de cantidad"
13354,Almería,"Reclamaciones de cantidad"
13354,Albox,"Reclamaciones de cantidad"
13354,Mojácar,"Reclamaciones de cantidad"
13354,"Roquetas de Mar","Reclamaciones de cantidad"
13354,"Olula del Río","Reclamaciones de cantidad"
13354,Arboleas,"Reclamaciones de cantidad"
13354,Vícar,"Reclamaciones de cantidad"
13354,Macael,"Reclamaciones de cantidad"
13354,Zurgena,"Reclamaciones de cantidad"
13354,Vera,"Reclamaciones de cantidad"
13354,Cantoria,Urbanismo
13354,"Roquetas de Mar",Urbanismo
13354,Vera,Urbanismo
13354,Almería,Urbanismo
13354,Albox,Urbanismo
13354,Mojácar,Urbanismo
13354,"Roquetas de Mar",Urbanismo
13354,"Olula del Río",Urbanismo
13354,Arboleas,Urbanismo
13354,Vícar,Urbanismo
13354,Macael,Urbanismo
13354,Zurgena,Urbanismo
13354,Vera,Urbanismo
13354,Cantoria,"Herencias y Testamentos"
13354,"Roquetas de Mar","Herencias y Testamentos"
13354,Vera,"Herencias y Testamentos"
13354,Almería,"Herencias y Testamentos"
13354,Albox,"Herencias y Testamentos"
13354,Mojácar,"Herencias y Testamentos"
13354,"Roquetas de Mar","Herencias y Testamentos"
13354,"Olula del Río","Herencias y Testamentos"
13354,Arboleas,"Herencias y Testamentos"
13354,Vícar,"Herencias y Testamentos"
13354,Macael,"Herencias y Testamentos"
13354,Zurgena,"Herencias y Testamentos"
13354,Vera,"Herencias y Testamentos"
13353,Elche/Elx,"Consumidores y Usuarios"
13353,Elche/Elx,"Comunidad de propietarios"
13353,Elche/Elx,"Herencias y Testamentos"
13353,Elche/Elx,Penal
13353,Elche/Elx,Desahucios
13353,Elche/Elx,Divorcios
13353,Elche/Elx,"Derecho bancario"
13353,Elche/Elx,"Accidentes de tráfico"
13353,Elche/Elx,Administrativo
13353,Elche/Elx,Civil
13353,Elche/Elx,Familia
13352,Novelda,Civil
13352,Novelda,Familia
13352,Novelda,"Hipotecario y Notarial"
13352,Novelda,Laboral
13352,Novelda,Mercantil
13352,Novelda,Penal
13352,Novelda,"Reclamaciones de cantidad"
13352,Novelda,"Seguridad Social"
13352,Novelda,Tributario-Fiscal
13352,Novelda,"Herencias y Testamentos"
13352,Novelda,"Propiedad Intelectual"
13352,Novelda,Divorcios
13352,Novelda,"Derecho bancario"
13351,Murcia,Divorcios
13351,Murcia,Inmobiliario
13351,Murcia,Urbanismo
13351,Murcia,"Comunidad de propietarios"
